distribution,c_e,l_r,l_e,service_level,seed_id,b,SDI_cost,TBS_cost,DI_cost,benchmark_DI_cost,random_seed1,random_seed2
binom,2.0,10,1,0.95,0,13.0,3058.667,2137.351818181818,2208.734,2222.859254285713,5747,1248
binom,2.0,10,1,0.95,1,13.0,3015.436,2084.2448565656564,2150.89475,2169.0508,532,2709
binom,2.0,10,1,0.95,2,13.0,2905.931,2089.770727272727,2159.36,2158.59016,1613,9578
binom,2.0,10,1,0.95,3,13.0,2913.9700357142865,2084.2020863636358,2151.698071428572,2159.245287142857,952,2630
binom,2.0,10,1,0.95,4,13.0,3024.35,2124.740478787878,2145.7885,2170.4778,9042,659
binom,2.0,10,1,0.95,5,13.0,3037.0440000000003,2104.352757575757,2145.7812499999995,2164.0449999999996,3706,2992
binom,2.0,10,1,0.95,6,13.0,3115.725,2175.2925212121204,2200.4635,2229.11375,602,8346
binom,2.0,10,1,0.95,7,13.0,2978.376,2084.596210101009,2152.155,2165.34492,49,8508
binom,2.0,10,1,0.95,8,13.0,3035.9735642857113,2102.1575855555525,2147.7650964285685,2168.9403877142827,8071,3558
binom,2.0,10,1,0.95,9,13.0,3130.409,2158.83384040404,2214.86775,2243.4336799999996,2506,2491
binom,2.0,10,1,0.975,0,13.0,3219.4440792682917,2266.7413749445686,2359.062658292683,2397.771975609756,2649,7404
binom,2.0,10,1,0.975,1,13.0,3095.466,2203.7325818181826,2285.9321999999993,2324.329,7495,9818
binom,2.0,10,1,0.975,2,13.0,3058.478,2193.446018181819,2271.96188,2299.4045,9748,3413
binom,2.0,10,1,0.975,3,13.0,3160.693,2271.009757954546,2351.1266895000003,2382.13634,7415,5841
binom,2.0,10,1,0.975,4,13.0,3192.139,2202.1113,2271.1293999999994,2306.47496,422,8390
binom,2.0,10,1,0.975,5,13.0,3269.258415853656,2280.036068292681,2354.0713146341454,2396.7836371951203,2633,4414
binom,2.0,10,1,0.975,6,13.0,3048.988631707315,2200.69511031042,2283.805981951218,2312.1318585365834,4169,2278
binom,2.0,10,1,0.975,7,13.0,3155.2207134146333,2260.687705044347,2354.777046097561,2381.8979765243903,5040,666
binom,2.0,10,1,0.975,8,13.0,3440.207,2358.4898585858596,2432.22912,2496.017,9427,1900
binom,2.0,10,1,0.975,9,13.0,3134.4650426829276,2273.93798503326,2337.486909268293,2381.7278109756103,2887,4420
binom,2.0,10,1,0.99,0,13.0,3380.0,2413.257575757576,2490.9635200000002,2543.24475,5831,3129
binom,2.0,10,1,0.99,1,13.0,3429.728,2503.305340606061,2591.9301783,2660.2757009999996,3410,2118
binom,2.0,10,1,0.99,2,13.0,3441.378228712874,2422.1727717171725,2523.95188,2562.769850000001,6616,8300
binom,2.0,10,1,0.99,3,13.0,3264.855353960397,2328.8027285478543,2429.1498348514847,2468.6157698019797,3245,3614
binom,2.0,10,1,0.99,4,13.0,3390.39,2418.3686363636352,2516.7636000000007,2555.41,498,6296
binom,2.0,10,1,0.99,5,13.0,3312.7474599999996,2374.4303654545433,2422.9066199999993,2482.4692299999997,1736,173
binom,2.0,10,1,0.99,6,13.0,3535.3186000000014,2504.001539393938,2590.4348999999993,2643.21,9986,6310
binom,2.0,10,1,0.99,7,13.0,3499.752,2528.383646464645,2611.8611199999996,2661.715800000001,3339,5169
binom,2.0,10,1,0.99,8,13.0,3459.316,2430.661311919192,2500.8075715999994,2584.0258456,760,5490
binom,2.0,10,1,0.99,9,13.0,3419.547592574258,2503.194478274828,2594.5897823514856,2649.3084948019805,877,4867
binom,2.0,10,2,0.95,0,13.0,3192.7232758620694,2535.9578840386607,2576.45059,2626.662407068966,7186,122
binom,2.0,10,2,0.95,1,13.0,3010.755,2422.8124727272725,2482.55996,2475.6972400000004,7272,1567
binom,2.0,10,2,0.95,2,13.0,3100.864,2452.0198404040393,2510.4462599999997,2543.8222,6430,4612
binom,2.0,10,2,0.95,3,13.0,3007.482534482759,2480.164290203761,2540.121555172414,2559.2356003448285,6851,8541
binom,2.0,10,2,0.95,4,13.0,3263.142465517242,2552.7247143416917,2583.523840689655,2633.9456760344824,882,7876
binom,2.0,10,2,0.95,5,13.0,3049.188482758621,2494.802488735631,2532.9800000172418,2580.305529827586,5179,4925
binom,2.0,10,2,0.95,6,13.0,3138.443,2526.5594436363626,2587.5997180000004,2619.38936,5523,1100
binom,2.0,10,2,0.95,7,13.0,3043.211,2470.909436363636,2522.3538500000004,2552.9768400000003,7313,7158
binom,2.0,10,2,0.95,8,13.0,2968.038,2418.701434343433,2475.25118,2498.5766799999997,2579,5062
binom,2.0,10,2,0.95,9,13.0,3125.621,2521.2303896969697,2581.1704255000004,2622.745172,7067,5126
binom,2.0,10,2,0.975,0,13.0,3197.366,2567.2412,2635.395760000001,2686.52498,9086,2460
binom,2.0,10,2,0.975,1,13.0,3348.693,2664.6385999999998,2721.093680000001,2763.29316,3067,4053
binom,2.0,10,2,0.975,2,13.0,3286.9875309734507,2599.738004867256,2657.379016283186,2707.470822123894,8233,6325
binom,2.0,10,2,0.975,3,13.0,3274.0968499999976,2584.815200442476,2650.9665913274316,2693.618184513273,2682,6379
binom,2.0,10,2,0.975,4,13.0,3347.354,2643.7883999999995,2723.62108,2784.83528,7070,1341
binom,2.0,10,2,0.975,5,13.0,3383.0230999999976,2691.4948681818164,2742.6325299999985,2777.3676299999984,8267,4824
binom,2.0,10,2,0.975,6,13.0,3355.991,2657.503636363636,2732.576,2772.1662,9476,9324
binom,2.0,10,2,0.975,7,13.0,3316.942,2663.0435999999995,2734.5291000000007,2795.9584000000004,3928,9374
binom,2.0,10,2,0.975,8,13.0,3145.449250000001,2522.181395454544,2597.9419299999995,2612.85277,7823,9355
binom,2.0,10,2,0.975,9,13.0,3451.3786703539827,2734.3316999999997,2800.17184,2871.43996,5075,3018
binom,2.0,10,2,0.99,0,13.0,3655.7659118705037,2985.219645057772,3051.217096248201,3114.339536146043,1431,951
binom,2.0,10,2,0.99,1,13.0,3603.025848920863,2969.747783137129,3059.9999320143884,3133.377736330936,3141,7227
binom,2.0,10,2,0.99,2,13.0,3506.0632399999977,2878.8957387878763,2968.1742799999993,3033.794279999999,8172,6580
binom,2.0,10,2,0.99,3,13.0,3649.36414028777,2967.985746925732,3056.158038773381,3121.6848243640284,7156,338
binom,2.0,10,2,0.99,4,13.0,3720.118879999998,2953.062492727272,3037.025680399999,3124.7785341999997,5836,3166
binom,2.0,10,2,0.99,5,13.0,3631.2353035971214,2891.139293846377,2972.22443429856,3042.2454069712226,5348,8581
binom,2.0,10,2,0.99,6,13.0,3660.036,2973.4813725252525,3052.40838,3128.1713618,8338,8454
binom,2.0,10,2,0.99,7,13.0,3614.6606215827355,2890.944810767386,2979.2013562985617,3049.951131310792,1249,2352
binom,2.0,10,2,0.99,8,13.0,3405.4298199999994,2802.642206,2862.9951772,2949.5313861,5856,7315
binom,2.0,10,2,0.99,9,13.0,3673.654619784174,2985.8840207920207,3045.1864148949635,3159.419936276259,9997,1995
binom,2.0,10,3,0.95,0,13.0,3119.261,2792.704618181818,2842.3995200000004,2880.9924000000005,1021,7780
binom,2.0,10,3,0.95,1,13.0,3127.602,2814.508018181818,2832.236,2858.0355999999997,8973,6486
binom,2.0,10,3,0.95,2,13.0,3217.475880188676,2857.9540350200086,2889.9646192452806,2919.4287896226383,5507,7601
binom,2.0,10,3,0.95,3,13.0,3123.532,2812.793252525251,2840.2731200000003,2872.0292000000004,789,1042
binom,2.0,10,3,0.95,4,13.0,3102.487,2813.9517777777764,2855.413,2878.67,5497,8212
binom,2.0,10,3,0.95,5,13.0,3166.223679245284,2843.8456686868667,2882.101,2919.638,4537,4614
binom,2.0,10,3,0.95,6,13.0,3191.733399999998,2800.9871787878765,2835.3653599999975,2855.6359499999976,6041,5920
binom,2.0,10,3,0.95,7,13.0,3080.083,2797.255709090909,2844.29856,2868.5384,463,6539
binom,2.0,10,3,0.95,8,13.0,2928.179599999996,2751.3282484848455,2795.8687999999984,2813.6490499999973,1632,9861
binom,2.0,10,3,0.95,9,13.0,3061.734,2773.292343434342,2817.90062,2847.2326000000003,1190,7652
binom,2.0,10,3,0.975,0,13.0,3328.0288082524276,2988.9637796185157,3038.475704495146,3077.136959174757,2921,6995
binom,2.0,10,3,0.975,1,13.0,3447.780148058253,3036.1202247131523,3091.624193495146,3164.9729178640778,5605,1223
binom,2.0,10,3,0.975,2,13.0,3340.230250000001,3043.237386363635,3103.1048499999997,3156.73545,8770,704
binom,2.0,10,3,0.975,3,13.0,3391.723,3023.1566090909073,3088.02862,3128.8473999999997,4331,3194
binom,2.0,10,3,0.975,4,13.0,3457.612521844661,3029.3144423896733,3096.7517739805826,3159.8021339077673,2826,754
binom,2.0,10,3,0.975,5,13.0,3344.448,3034.153799772728,3098.0844745,3168.7737150000003,6451,364
binom,2.0,10,3,0.975,6,13.0,3336.539,2972.2983838636383,3038.4007679999995,3081.75474175,2134,9914
binom,2.0,10,3,0.975,7,13.0,3243.173,2903.525469090908,2960.7549759999997,3010.9767399999996,9926,6034
binom,2.0,10,3,0.975,8,13.0,3220.7954999999984,2892.240299999999,2956.2673199999986,3005.5905999999986,7197,4696
binom,2.0,10,3,0.975,9,13.0,3525.094,3048.2833818181816,3106.21276,3166.584,1961,7648
binom,2.0,10,3,0.99,0,13.0,3689.546293043475,3335.144883012735,3405.3116534782603,3536.142377391304,4796,4740
binom,2.0,10,3,0.99,1,13.0,3719.2002608695643,3263.625738910846,3339.9315791304343,3422.17943,2821,8182
binom,2.0,10,3,0.99,2,13.0,3559.0636000000013,3175.891903030303,3240.4708499999997,3304.2449100000003,7493,1964
binom,2.0,10,3,0.99,3,13.0,3665.1388913043465,3259.696716732541,3340.0599347826083,3425.070022173913,2714,1656
binom,2.0,10,3,0.99,4,13.0,3750.3206000000014,3353.6447123232324,3428.5967057,3530.337477600001,7351,8888
binom,2.0,10,3,0.99,5,13.0,3643.878,3263.088494545454,3344.0508294,3418.7054518,2119,6888
binom,2.0,10,3,0.99,6,13.0,3814.6659139130415,3351.819774545452,3427.6485799999996,3511.6994699999987,6672,6138
binom,2.0,10,3,0.99,7,13.0,3502.5856599999984,3181.3102703030295,3250.2405562999993,3324.5912918,2561,8242
binom,2.0,10,3,0.99,8,13.0,3511.9411652173903,3178.1671144927527,3257.2712195652175,3315.900206521739,1707,4717
binom,2.0,10,3,0.99,9,13.0,3395.5567499999993,3091.833936429511,3181.4381304347826,3254.6964721739128,4794,4940
binom,3.0,2,1,0.95,0,6.0,1683.507,2160.209878787879,1848.82272,2210.8673200000003,6546,4458
binom,3.0,2,1,0.95,1,6.0,1671.663,2168.8919797979797,1855.4496800000002,2049.04592,4307,737
binom,3.0,2,1,0.95,2,6.0,1686.03,2184.730242424242,1852.6576300000004,2163.6785714286084,8536,2790
binom,3.0,2,1,0.95,3,6.0,1612.105,2095.9933636363635,1779.80092,2062.71236,5155,8996
binom,3.0,2,1,0.95,4,6.0,1685.77,2159.563666666668,1861.6843999999994,2130.1010999999994,5769,5042
binom,3.0,2,1,0.95,5,6.0,1665.393,2182.5897070707065,1847.7732500000002,2208.58623,6034,2901
binom,3.0,2,1,0.95,6,6.0,1667.845,2156.483515151516,1851.44696,2211.79596,9073,1963
binom,3.0,2,1,0.95,7,6.0,1683.988,2165.166696969697,1849.0677200000002,2124.46068,7165,6849
binom,3.0,2,1,0.95,8,6.0,1691.929,2158.118878787879,1854.92312,2212.72392,9370,3938
binom,3.0,2,1,0.95,9,6.0,1686.275,2169.790777777778,1851.30764,2127.9347600000006,4347,1808
binom,3.0,2,1,0.975,0,6.0,1754.534,2246.266666666668,1944.6249999999995,2379.2455499999996,1854,7481
binom,3.0,2,1,0.975,1,6.0,1829.483,2312.074621212121,2013.85076,2657.89048,1357,4727
binom,3.0,2,1,0.975,2,6.0,1747.44,2251.7144500000004,1932.67436,2373.0756574999996,47,2718
binom,3.0,2,1,0.975,3,6.0,1752.0006499999988,2263.0498613636346,1936.8220259999982,2289.023699749996,1122,8381
binom,3.0,2,1,0.975,4,6.0,1914.662,2401.057378787879,2096.96668,2533.2691800000002,46,6177
binom,3.0,2,1,0.975,5,6.0,1922.362,2421.7581515151505,2106.50608,2738.6183200000005,843,7265
binom,3.0,2,1,0.975,6,6.0,1752.816,2236.6662575757573,1935.5296,2376.6357199999998,2171,944
binom,3.0,2,1,0.975,7,6.0,1852.497,2322.9700909090907,2015.764,2458.2151300000005,1497,8820
binom,3.0,2,1,0.975,8,6.0,1766.7675499999987,2264.1353121212096,1935.2034199999982,2383.8066149999963,7536,4153
binom,3.0,2,1,0.975,9,6.0,1838.9011749999984,2320.6878287878767,2021.647069999998,2665.6943449999953,9879,8119
binom,3.0,2,1,0.99,0,6.0,2092.6582299999995,2588.5781033333315,2276.034669999999,3020.301949999998,2736,4430
binom,3.0,2,1,0.99,1,6.0,1998.891,2478.2132000000006,2189.4091654,3040.4918074999996,7812,9561
binom,3.0,2,1,0.99,2,6.0,2087.598,2570.2271515151515,2277.9956,3121.596,156,7986
binom,3.0,2,1,0.99,3,6.0,2178.33,2659.332222222222,2367.0094000000004,3210.8964,1466,6744
binom,3.0,2,1,0.99,4,6.0,2085.283,2570.900363636363,2276.9976,3017.6621999999998,5999,6897
binom,3.0,2,1,0.99,5,6.0,1998.794,2480.646818181819,2181.0642900000003,2928.94355,543,4782
binom,3.0,2,1,0.99,6,6.0,2093.076,2573.8946565656565,2282.5888,3127.2338,2713,9720
binom,3.0,2,1,0.99,7,6.0,2011.439,2500.3701818181835,2194.10474,3045.5313499999997,2958,1883
binom,3.0,2,1,0.99,8,6.0,2023.797,2502.9746868686866,2185.24108,2821.0858399999997,1188,2809
binom,3.0,2,1,0.99,9,6.0,1915.5402999999994,2415.6484717171725,2099.1123399999997,2737.9702600000005,2365,1688
binom,3.0,3,1,0.95,0,7.0,1906.042,2168.474,2014.83112,2169.2385600000002,6951,4960
binom,3.0,3,1,0.95,1,7.0,1829.824,2105.9632,1940.5213840000001,2001.4250874999993,9140,3505
binom,3.0,3,1,0.95,2,7.0,1902.988,2164.588,2007.0976400000002,2162.23648,1629,9683
binom,3.0,3,1,0.95,3,7.0,1831.135,2109.741,1941.5392,2093.274,1693,72
binom,3.0,3,1,0.95,4,7.0,1944.821,2162.013,2008.8088400000001,2118.941,5907,3917
binom,3.0,3,1,0.95,5,7.0,1995.1930000000016,2232.649333333334,2093.55373,2280.0175,7323,6911
binom,3.0,3,1,0.95,6,7.0,1905.854,2166.342666666668,2014.7416400000002,2131.5309099999995,9121,7906
binom,3.0,3,1,0.95,7,7.0,1949.335,2191.3349023569017,2017.56574,2127.788,4342,3243
binom,3.0,3,1,0.95,8,7.0,1825.648,2095.602,1936.06748,2015.2458199999999,2251,4868
binom,3.0,3,1,0.95,9,7.0,1905.463,2175.463,2012.2587600000002,2125.6974,223,6326
binom,3.0,3,1,0.975,0,7.0,1952.923,2235.38788888889,2089.1562,2331.665,3420,9027
binom,3.0,3,1,0.975,1,7.0,2079.259,2326.1052222222233,2175.0118000000007,2409.308,5573,7770
binom,3.0,3,1,0.975,2,7.0,2075.473,2317.846592592594,2174.1508000000003,2418.3927999999996,3059,6890
binom,3.0,3,1,0.975,3,7.0,2079.314,2327.568555555557,2177.845,2464.6151999999997,3293,4982
binom,3.0,3,1,0.975,4,7.0,1985.332,2248.369797979798,2089.4268399999996,2235.7626399999995,6732,612
binom,3.0,3,1,0.975,5,7.0,2075.843599999999,2317.5689629629624,2175.1643999999983,2466.7085249999977,1733,6736
binom,3.0,3,1,0.975,6,7.0,2155.584,2409.4753434343443,2252.8279500000003,2543.2475,8170,517
binom,3.0,3,1,0.975,7,7.0,2076.377,2322.931616161616,2172.69782,2388.3105,9445,808
binom,3.0,3,1,0.975,8,7.0,1990.7497999999987,2269.4374113636354,2096.4083887499983,2286.730949999997,4945,8840
binom,3.0,3,1,0.975,9,7.0,1991.904,2244.5270740740752,2093.4694,2293.8983999999996,7263,5251
binom,3.0,3,1,0.99,0,7.0,2250.309200000001,2501.6775418181815,2346.8823458,2681.1443168,6457,8855
binom,3.0,3,1,0.99,1,7.0,2245.759,2491.6124006734017,2342.2278,2683.77106,6535,6947
binom,3.0,3,1,0.99,2,7.0,2254.415159999999,2508.2793288888874,2355.11012,2763.017799999997,6403,2715
binom,3.0,3,1,0.99,3,7.0,2205.372,2487.6714454545454,2339.4240956999993,2575.48123,3620,9933
binom,3.0,3,1,0.99,4,7.0,2334.455,2591.200535151515,2429.5849442000003,2768.549411200001,4401,1012
binom,3.0,3,1,0.99,5,7.0,2340.352200000001,2575.3556107744116,2430.76492,2764.76984,7234,9276
binom,3.0,3,1,0.99,6,7.0,2339.5423599999995,2571.3300560269363,2433.3897599999987,2773.6081299999987,5747,1248
binom,3.0,3,1,0.99,7,7.0,2244.32,2485.5605151515156,2340.39222,2683.792,532,2709
binom,3.0,3,1,0.99,8,7.0,2248.578,2487.6669057239064,2344.65288,2670.380300000001,1613,9578
binom,3.0,3,1,0.99,9,7.0,2301.278,2583.805789393939,2431.8463432,2824.854036800001,952,2630
binom,3.0,3,2,0.95,0,7.0,1867.506,2560.6592222222234,2251.043,2531.41,9042,659
binom,3.0,3,2,0.95,1,7.0,1885.3059999999996,2590.5617777777766,2254.0319999999997,2533.82495,3706,2992
binom,3.0,3,2,0.95,2,7.0,1869.669,2565.0780000000013,2253.506,2619.54856,602,8346
binom,3.0,3,2,0.95,3,7.0,1950.575,2644.611,2332.243,2692.8641199999997,49,8508
binom,3.0,3,2,0.95,4,7.0,1888.2753999999966,2575.8487888888867,2255.2464999999966,2820.666509499992,8071,3558
binom,3.0,3,2,0.95,5,7.0,1947.859,2666.674949494948,2337.037,2525.96018,2506,2491
binom,3.0,3,2,0.95,6,7.0,2021.907,2706.177833333334,2407.234,2948.431382,2649,7404
binom,3.0,3,2,0.95,7,7.0,1807.768,2531.902977777779,2190.4071500000005,2479.2300599999994,7495,9818
binom,3.0,3,2,0.95,8,7.0,1863.497,2582.46411111111,2247.292,2613.3474,9748,3413
binom,3.0,3,2,0.95,9,7.0,1885.151,2563.4480000000017,2253.354,2457.20118,7415,5841
binom,3.0,3,2,0.975,0,7.0,2018.774,2724.053727272729,2406.2977749999995,2945.220001,422,8390
binom,3.0,3,2,0.975,1,7.0,2178.8490000000006,2869.137750841753,2565.825,3204.7450200000007,2633,4414
binom,3.0,3,2,0.975,2,7.0,2015.7121999999988,2716.477349494948,2406.8245999999986,2759.135609999996,4169,2278
binom,3.0,3,2,0.975,3,7.0,2036.865,2721.1015151515153,2412.09,2849.28208,5040,666
binom,3.0,3,2,0.975,4,7.0,2200.272,2877.2661851851876,2567.69264,3309.4546399999995,9427,1900
binom,3.0,3,2,0.975,5,7.0,2093.79,2783.416707070707,2491.3872800000004,3121.17844,2887,4420
binom,3.0,3,2,0.975,6,7.0,2096.8287999999984,2793.726777777776,2494.484639999998,3021.460424999996,5831,3129
binom,3.0,3,2,0.975,7,7.0,2185.917,2868.2939629629645,2576.2953999999995,3204.0302,3410,2118
binom,3.0,3,2,0.975,8,7.0,2106.154,2782.237000000002,2496.4107999999997,3022.7302,6616,8300
binom,3.0,3,2,0.975,9,7.0,2100.729,2781.708925925928,2491.4769999999994,3127.1684000000005,3245,3614
binom,3.0,3,2,0.99,0,7.0,2271.1325599999986,2963.0710224915815,2654.896953599999,3394.808403199999,498,6296
binom,3.0,3,2,0.99,1,7.0,2270.4822000000013,2962.9706915824945,2653.9423600000005,3501.3007200000006,1736,173
binom,3.0,3,2,0.99,2,7.0,2372.341200000001,3025.897300606063,2734.1795743999996,3583.3371952000007,9986,6310
binom,3.0,3,2,0.99,3,7.0,2444.16,3124.3471717171733,2825.99472,3556.6846800000003,3339,5169
binom,3.0,3,2,0.99,4,7.0,2461.442,3121.5610945454546,2820.9254112,4008.3309363,760,5490
binom,3.0,3,2,0.99,5,7.0,2439.1415599999996,3111.567501010102,2820.605399999999,3893.4221099999986,877,4867
binom,3.0,3,2,0.99,6,7.0,2353.859799999999,3034.8659827609445,2734.533159999999,3923.1517199999985,7186,122
binom,3.0,3,2,0.99,7,7.0,2257.403200000001,2954.7327656565644,2641.36048,3275.3714400000013,7272,1567
binom,3.0,3,2,0.99,8,7.0,2345.0982000000013,3020.428023838386,2728.360264,3689.2376739000006,6430,4612
binom,3.0,3,2,0.99,9,7.0,2358.402200000001,3051.252442424241,2740.2685999999994,3584.522880000001,6851,8541
binom,3.0,5,1,0.95,0,9.0,2316.257,2211.772494949494,2177.385,2250.9642000000003,882,7876
binom,3.0,5,1,0.95,1,9.0,2312.381660714285,2230.6935681818168,2177.8447959999994,2266.844637857143,5179,4925
binom,3.0,5,1,0.95,2,9.0,2230.786,2148.7059393939385,2106.7065999999995,2163.8452,5523,1100
binom,3.0,5,1,0.95,3,9.0,2226.485,2142.7750181818187,2113.24474,2158.96184,7313,7158
binom,3.0,5,1,0.95,4,9.0,2183.168267857141,2138.353333333333,2108.42186,2151.4327999999996,2579,5062
binom,3.0,5,1,0.95,5,9.0,2311.347,2209.7789999999995,2173.5096799999997,2243.145,7067,5126
binom,3.0,5,1,0.95,6,9.0,2168.967,2122.2446666666665,2089.95505,2154.3791499999993,9086,2460
binom,3.0,5,1,0.95,7,9.0,2225.2824642857136,2140.913079112555,2109.755447142857,2154.3206428571425,3067,4053
binom,3.0,5,1,0.95,8,9.0,2318.321,2205.5997232323225,2180.72896,2250.6325999999995,8233,6325
binom,3.0,5,1,0.95,9,9.0,2224.301,2137.832157171718,2096.0180595,2138.7158080000004,2682,6379
binom,3.0,5,1,0.975,0,9.0,2471.663,2342.053333333333,2335.912,2434.364,7070,1341
binom,3.0,5,1,0.975,1,9.0,2492.756,2363.345111111111,2350.1355,2426.9195,8267,4824
binom,3.0,5,1,0.975,2,9.0,2339.635,2281.715963636364,2244.67312,2327.44604,9476,9324
binom,3.0,5,1,0.975,3,9.0,2541.084,2362.2028909090905,2328.8014000000003,2477.18164,3928,9374
binom,3.0,5,1,0.975,4,9.0,2270.113749999998,2213.2994866666645,2179.6839134999977,2223.107270999998,7823,9355
binom,3.0,5,1,0.975,5,9.0,2435.769,2360.085997575757,2331.675548,2427.43208,5075,3018
binom,3.0,5,1,0.975,6,9.0,2483.888,2355.5298484848486,2337.139,2394.24475,1431,951
binom,3.0,5,1,0.975,7,9.0,2365.7298993902514,2280.452656565657,2265.57,2347.811,3141,7227
binom,3.0,5,1,0.975,8,9.0,2349.613,2285.5872181818177,2254.2082800000003,2337.2974799999997,8172,6580
binom,3.0,5,1,0.975,9,9.0,2482.666,2360.5629277272724,2342.05008775,2439.0400355,7156,338
binom,3.0,5,1,0.99,0,9.0,2833.489,2674.1413600000005,2664.8669874000007,2841.2177274,5836,3166
binom,3.0,5,1,0.99,1,9.0,2749.0933,2599.4381,2592.364,2763.0644299999994,5348,8581
binom,3.0,5,1,0.99,2,9.0,2839.15,2701.981963636364,2672.6830800000002,2861.68212,8338,8454
binom,3.0,5,1,0.99,3,9.0,2650.581899999999,2529.9122050909086,2492.0119726999988,2639.651905399999,1249,2352
binom,3.0,5,1,0.99,4,9.0,2600.415000000001,2507.807636363635,2492.0954500000003,2622.60566,5856,7315
binom,3.0,5,1,0.99,5,9.0,2671.432000000001,2530.702539393938,2505.3704000000002,2651.00876,9997,1995
binom,3.0,5,1,0.99,6,9.0,2745.041,2596.0414060606054,2581.1467900000002,2788.5214400000004,1021,7780
binom,3.0,5,1,0.99,7,9.0,2606.3,2534.20043030303,2498.07335,2627.5893400000004,8973,6486
binom,3.0,5,1,0.99,8,9.0,2750.703,2599.969236363636,2579.6323099999995,2729.4626199999993,5507,7601
binom,3.0,5,1,0.99,9,9.0,2606.022,2529.0996414545452,2499.3571601999997,2632.5295864000004,789,1042
binom,3.0,5,2,0.95,0,9.0,2339.146,2609.384333333332,2522.1568399999996,2578.542,5497,8212
binom,3.0,5,2,0.95,1,9.0,2317.442,2602.42012121212,2505.7944,2573.0062000000003,4537,4614
binom,3.0,5,2,0.95,2,9.0,2398.676,2653.327987878789,2580.47243,2665.23496,6041,5920
binom,3.0,5,2,0.95,3,9.0,2281.595,2603.5406363636357,2517.3442,2583.7138,463,6539
binom,3.0,5,2,0.95,4,9.0,2199.4599999999973,2535.7323333333297,2441.342799999997,2497.647249999997,1632,9861
binom,3.0,5,2,0.95,5,9.0,2312.939,2577.3841666666663,2498.8172999999997,2556.92175,1190,7652
binom,3.0,5,2,0.95,6,9.0,2284.942,2600.0818484848473,2517.0382,2571.04,2921,6995
binom,3.0,5,2,0.95,7,9.0,2278.0594999999967,2593.711369696968,2518.569029999997,2588.4322999999963,5605,1223
binom,3.0,5,2,0.95,8,9.0,2203.812,2556.9070101010093,2449.627,2520.2814,8770,704
binom,3.0,5,2,0.95,9,9.0,2312.725,2590.446787878787,2499.2817999999997,2531.0768,4331,3194
binom,3.0,5,2,0.975,0,9.0,2565.604750000001,2808.2316772727268,2729.550909999999,2843.52775,2826,754
binom,3.0,5,2,0.975,1,9.0,2521.142,2810.242109090909,2729.46692,2903.9768,6451,364
binom,3.0,5,2,0.975,2,9.0,2495.548,2744.4151454545454,2660.54088,2777.5802000000003,2134,9914
binom,3.0,5,2,0.975,3,9.0,2444.17125,2742.3930832702013,2655.2325025000005,2798.13421375,9926,6034
binom,3.0,5,2,0.975,4,9.0,2428.078,2731.089945454545,2646.4403599999996,2746.9933200000005,7197,4696
binom,3.0,5,2,0.975,5,9.0,2575.796,2811.503121212121,2740.8015,2884.93275,1961,7648
binom,3.0,5,2,0.975,6,9.0,2434.9427499999983,2729.8772095959584,2653.900499999998,2774.3596999999977,4796,4740
binom,3.0,5,2,0.975,7,9.0,2485.936749999998,2732.7067176767655,2652.183019999998,2788.5766599999984,2821,8182
binom,3.0,5,2,0.975,8,9.0,2429.1687500000007,2713.3756873737366,2645.3116,2714.8683600000004,7493,1964
binom,3.0,5,2,0.975,9,9.0,2443.013,2743.601036363636,2653.8711999999996,2770.16708,2714,1656
binom,3.0,5,2,0.99,0,9.0,2956.6110999999983,3234.9391454545457,3160.2145661999994,3655.6280472999993,7351,8888
binom,3.0,5,2,0.99,1,9.0,2819.712,3046.598127272726,2978.7967000000003,3152.0197199999993,2119,6888
binom,3.0,5,2,0.99,2,9.0,2822.9990999999986,3062.8825669090907,2983.4561326,3283.4065576,6672,6138
binom,3.0,5,2,0.99,3,9.0,2681.5190000000016,2952.795586363637,2893.7941459999997,3128.990596800001,2561,8242
binom,3.0,5,2,0.99,4,9.0,2743.0069999999987,2955.081231636364,2892.3430983999992,3035.0694311999987,1707,4717
binom,3.0,5,2,0.99,5,9.0,2694.63,2959.0574000000015,2900.012080000001,3162.1739919999923,4794,4940
binom,3.0,5,2,0.99,6,9.0,2812.105799999998,3031.6522727272695,2977.42462,3117.137989999999,6546,4458
binom,3.0,5,2,0.99,7,9.0,2772.035,3043.895770424243,2980.1211214,3213.4274544,4307,737
binom,3.0,5,2,0.99,8,9.0,2853.777000000001,3134.8329272727274,3060.8368000000005,3295.6117999999997,8536,2790
binom,3.0,5,2,0.99,9,9.0,2686.010000000001,2964.1919030303025,2896.30456,3095.5498399999997,5155,8996
binom,3.0,5,3,0.95,0,9.0,2387.531,3023.8236666666667,2879.48368,3044.880200000001,5769,5042
binom,3.0,5,3,0.95,1,9.0,2347.206,3021.6609999999987,2863.8994,2954.1074,6034,2901
binom,3.0,5,3,0.95,2,9.0,2348.835,3028.331951515152,2872.68104,3075.6948999999995,9073,1963
binom,3.0,5,3,0.95,3,9.0,2306.094,2982.4916418181824,2805.7473840000007,2883.310665,7165,6849
binom,3.0,5,3,0.95,4,9.0,2358.837,3042.534969696969,2880.153000000001,3028.985,9370,3938
binom,3.0,5,3,0.95,5,9.0,2214.565999999997,2923.5196666666643,2749.781169999997,2777.0742499999965,4347,1808
