distribution,c_e,l_r,l_e,service_level,seed_id,b,single_cost,DDI_cost,TBS_cost,DI_cost,random_seed1,random_seed2
geom,0.5,10,3,0.95,1,11.5,1204.3335,1147.271426,2100.450136363637,1134.351,914,5373
geom,0.5,10,3,0.95,2,11.5,1202.6025,1146.8644281111112,2151.0373181818195,1135.151,2279,6091
geom,0.5,10,3,0.95,3,11.5,1212.612,1153.3627361333336,2149.3071666666656,1135.629625,711,1247
geom,0.5,10,3,0.95,4,11.5,1173.427749999999,1097.6233067333312,2118.733603787876,1084.3407349999975,6196,3120
geom,0.5,10,3,0.95,5,11.5,1196.0735,1111.5423455555556,2163.926454545453,1087.419,1629,8689
geom,0.5,10,3,0.95,6,11.5,1210.855,1150.8886176,2137.3379999999993,1145.40175,1384,6466
geom,0.5,10,3,0.95,7,11.5,1195.1017499999998,1144.0105776666667,2132.355916666665,1139.1232499999996,1937,784
geom,0.5,10,3,0.95,8,11.5,1192.0022499999995,1108.270132688889,2057.019249999999,1090.3057499999995,4036,7218
geom,0.5,10,3,0.95,9,11.5,1204.3335,1147.271426,2100.450136363637,1134.351,914,5373
geom,0.5,10,3,0.975,0,11.5,1295.0775,1265.4846143999998,2320.2520909090917,1264.13422,2279,6091
geom,0.5,10,3,0.975,1,11.5,1352.2760625000005,1330.3556560666668,2395.4212166666666,1327.1005000000005,711,1247
geom,0.5,10,3,0.975,2,11.5,1289.9333749999996,1263.1349412666664,2362.7403143939396,1261.4613749999996,6196,3120
geom,0.5,10,3,0.975,3,11.5,1301.30475,1267.362369911111,2410.6712424242432,1261.32875,1629,8689
geom,0.5,10,3,0.975,4,11.5,1356.105,1331.3791698,2401.159333333332,1335.29,1384,6466
geom,0.5,10,3,0.975,5,11.5,1290.232062499999,1265.3994051333323,2301.049562499997,1267.576749999999,1937,784
geom,0.5,10,3,0.975,6,11.5,1299.0225625000005,1267.0593905777778,2313.162770833332,1266.4626250000006,4036,7218
geom,0.5,10,3,0.975,7,11.5,1350.0428749999996,1329.159775333333,2373.8586136363633,1328.0645624999995,914,5373
geom,0.5,10,3,0.975,8,11.5,1295.0775,1265.4846143999998,2320.2520909090917,1264.13422,2279,6091
geom,0.5,10,3,0.975,9,11.5,1352.2760625000005,1330.3556560666668,2395.4212166666666,1327.1005000000005,711,1247
geom,0.5,10,3,0.99,0,11.5,1559.9222499999996,1553.3780091111105,2736.1256581818175,1554.8768799999993,6196,3120
geom,0.5,10,3,0.99,1,11.5,1494.1335000000004,1480.8021098444449,2662.5888074242416,1480.3741000000002,1629,8689
geom,0.5,10,3,0.99,2,11.5,1499.8397499999999,1488.6546879999996,2554.428778333331,1490.3679599999996,1384,6466
geom,0.5,10,3,0.99,3,11.5,1488.7130000000002,1478.8698752,2557.013624999999,1484.82375,1937,784
geom,0.5,10,3,0.99,4,11.5,1559.0385000000003,1552.336253866667,2678.8208849999987,1554.3888250000002,4036,7218
geom,0.5,10,3,0.99,5,11.5,1635.7060000000004,1630.0679733333336,2717.7938371212117,1631.9421500000003,914,5373
geom,0.5,10,3,0.99,6,11.5,1487.4487499999996,1476.587339311111,2582.742886363637,1478.6505499999998,2279,6091
geom,0.5,10,3,0.99,7,11.5,1560.9420000000002,1552.4827931333339,2646.751541666665,1553.672475,711,1247
geom,0.5,10,3,0.99,8,11.5,1559.9222499999996,1553.3780091111105,2736.1256581818175,1554.8768799999993,6196,3120
geom,0.5,10,3,0.99,9,11.5,1494.1335000000004,1480.8021098444449,2662.5888074242416,1480.3741000000002,1629,8689
geom,1.0,2,1,0.95,0,4.0,635.3485,628.7564365333333,815.9687727272727,632.0475,1384,6466
geom,1.0,2,1,0.95,1,4.0,637.0825,630.0863836888888,813.268106060606,634.0231799999999,1937,784
geom,1.0,2,1,0.95,2,4.0,637.0295,630.8838992888888,812.8996212121214,633.8489199999999,4036,7218
geom,1.0,2,1,0.95,3,4.0,634.275,628.0800006666666,811.9227575757576,631.505,914,5373
geom,1.0,2,1,0.95,4,4.0,635.524,629.4459852222222,812.8352575757576,632.467,2279,6091
geom,1.0,2,1,0.95,5,4.0,704.458,699.4515940666666,898.2591818181819,702.685,711,1247
geom,1.0,2,1,0.95,6,4.0,633.765,624.9868021333333,809.4867727272728,630.714,6196,3120
geom,1.0,2,1,0.95,7,4.0,638.341,629.5318669555555,812.3960454545454,635.06312,1629,8689
geom,1.0,2,1,0.95,8,4.0,635.3485,628.7564365333333,815.9687727272727,632.0475,1384,6466
geom,1.0,2,1,0.95,9,4.0,637.0825,630.0863836888888,813.268106060606,634.0231799999999,1937,784
geom,1.0,2,1,0.975,0,4.0,710.382,706.6579893333333,896.2413636363635,708.49528,4036,7218
geom,1.0,2,1,0.975,1,4.0,784.915,781.3611856666668,980.2746515151515,783.94487,914,5373
geom,1.0,2,1,0.975,2,4.0,708.749,704.9072758222222,896.116696969697,706.95968,2279,6091
geom,1.0,2,1,0.975,3,4.0,782.603,780.34651,978.4837121212122,781.621,711,1247
geom,1.0,2,1,0.975,4,4.0,783.4218749999998,778.8796288222221,978.5092537878788,782.2889949999999,6196,3120
geom,1.0,2,1,0.975,5,4.0,711.9366249999983,706.4289593333316,897.947499999998,709.9493499999983,1629,8689
geom,1.0,2,1,0.975,6,4.0,708.616,704.1632656666667,899.4244545454546,706.58372,1384,6466
geom,1.0,2,1,0.975,7,4.0,709.915,704.957346,897.7398484848484,708.13384,1937,784
geom,1.0,2,1,0.975,8,4.0,710.382,706.6579893333333,896.2413636363635,708.49528,4036,7218
geom,1.0,2,1,0.975,9,4.0,784.915,781.3611856666668,980.2746515151515,783.94487,914,5373
geom,1.0,2,1,0.99,0,4.0,787.204,784.4283528888889,982.9126818181818,786.13611,2279,6091
geom,1.0,2,1,0.99,1,4.0,949.453,948.8041817333334,1153.1878787878786,949.201,711,1247
geom,1.0,2,1,0.99,2,4.0,1033.77,1033.672552711111,1243.0226060606062,1033.54488,6196,3120
geom,1.0,2,1,0.99,3,4.0,869.651,867.7209881333334,1069.7241515151513,868.9843600000002,1629,8689
geom,1.0,2,1,0.99,4,4.0,1034.6355,1034.2117874666667,1250.1258181818184,1034.347372,1384,6466
geom,1.0,2,1,0.99,5,4.0,868.1345,867.3761267111113,1071.3116666666667,867.4133205000002,1937,784
geom,1.0,2,1,0.99,6,4.0,951.8015,951.2971295555557,1157.7515454545455,951.4137400000001,4036,7218
geom,1.0,2,1,0.99,7,4.0,951.5345000000001,951.4274473333334,1156.094878787879,951.2925026000001,914,5373
geom,1.0,2,1,0.99,8,4.0,787.204,784.4283528888889,982.9126818181818,786.13611,2279,6091
geom,1.0,2,1,0.99,9,4.0,949.453,948.8041817333334,1153.1878787878786,949.201,711,1247
geom,1.0,3,1,0.95,0,5.0,703.597,687.3306682666667,863.657090909091,692.635,6196,3120
geom,1.0,3,1,0.95,1,5.0,710.205,692.8548255333334,874.2117272727273,697.837,1629,8689
geom,1.0,3,1,0.95,2,5.0,705.7909999999999,692.7440607333333,863.0843333333331,693.9839999999999,1384,6466
geom,1.0,3,1,0.95,3,5.0,707.9009999999997,693.6416209777777,873.3264545454545,696.9431399999999,1937,784
geom,1.0,3,1,0.95,4,5.0,708.5859999999999,694.2368936444443,873.0936363636364,696.414125,4036,7218
geom,1.0,3,1,0.95,5,5.0,767.089,758.3207090000001,942.5026666666665,760.978,914,5373
geom,1.0,3,1,0.95,6,5.0,705.566,693.5773964888889,866.233909090909,694.75,2279,6091
geom,1.0,3,1,0.95,7,5.0,767.993,758.6662314000001,940.5194242424243,760.899,711,1247
geom,1.0,3,1,0.95,8,5.0,703.597,687.3306682666667,863.657090909091,692.635,6196,3120
geom,1.0,3,1,0.95,9,5.0,710.205,692.8548255333334,874.2117272727273,697.837,1629,8689
geom,1.0,3,1,0.975,0,5.0,841.502,835.0515078,1025.2953333333332,837.072,1384,6466
geom,1.0,3,1,0.975,1,5.0,773.84,761.7533666222222,953.8907272727273,767.098,1937,784
geom,1.0,3,1,0.975,2,5.0,843.931,836.9228876444444,1027.8429999999998,839.1656,4036,7218
geom,1.0,3,1,0.975,3,5.0,842.011,835.230641,1025.8666666666666,838.4466600000001,914,5373
geom,1.0,3,1,0.975,4,5.0,841.216,835.9307754222223,1028.7399090909091,837.336,2279,6091
geom,1.0,3,1,0.975,5,5.0,916.9009499999981,913.0833165999982,1108.7408166666648,914.4582249999983,711,1247
geom,1.0,3,1,0.975,6,5.0,842.7353499999982,833.6845205999982,1026.646513636362,838.6376249999983,6196,3120
geom,1.0,3,1,0.975,7,5.0,776.2990999999985,764.4209948888873,955.2027090909073,768.7493749999984,1629,8689
geom,1.0,3,1,0.975,8,5.0,841.502,835.0515078,1025.2953333333332,837.072,1384,6466
geom,1.0,3,1,0.975,9,5.0,773.84,761.7533666222222,953.8907272727273,767.098,1937,784
geom,1.0,3,1,0.99,0,5.0,1084.3824,1082.822041777778,1285.1064000000001,1083.2750800000001,4036,7218
geom,1.0,3,1,0.99,1,5.0,1002.1664000000001,999.134645,1198.2640666666668,1001.0654000000001,914,5373
geom,1.0,3,1,0.99,2,5.0,919.574,916.352090488889,1114.8066363636362,917.36834,2279,6091
geom,1.0,3,1,0.99,3,5.0,1080.445,1079.5846258000001,1281.7246666666667,1079.627,711,1247
geom,1.0,3,1,0.99,4,5.0,1166.283339999999,1165.1305075999992,1370.4035654545446,1165.939879999999,6196,3120
geom,1.0,3,1,0.99,5,5.0,1002.733,999.5359498222224,1207.4566363636368,1001.0624799999999,1629,8689
geom,1.0,3,1,0.99,6,5.0,1083.993439999999,1082.3310175999993,1282.7185333333325,1082.8506899999993,1384,6466
geom,1.0,3,1,0.99,7,5.0,1165.7613999999999,1164.7454370222222,1382.3537636363642,1165.2630052999998,1937,784
geom,1.0,3,1,0.99,8,5.0,1084.3824,1082.822041777778,1285.1064000000001,1083.2750800000001,4036,7218
geom,1.0,3,1,0.99,9,5.0,1002.1664000000001,999.134645,1198.2640666666668,1001.0654000000001,914,5373
geom,1.0,3,2,0.95,0,5.0,705.566,700.8728505666668,914.7377272727273,702.2442,2279,6091
geom,1.0,3,2,0.95,1,5.0,767.993,763.6197564,1000.0603333333332,765.9877,711,1247
geom,1.0,3,2,0.95,2,5.0,703.597,695.4936986666667,910.1146363636364,700.66696,6196,3120
geom,1.0,3,2,0.95,3,5.0,710.205,703.8999055333333,916.1630454545456,706.42828,1629,8689
geom,1.0,3,2,0.95,4,5.0,705.7909999999999,701.1774948,915.3699242424243,708.3129999999999,1384,6466
geom,1.0,3,2,0.95,5,5.0,707.9009999999997,701.0259453999998,916.9058181818183,704.8195199999999,1937,784
geom,1.0,3,2,0.95,6,5.0,708.5859999999999,703.3327458666665,914.786490909091,704.9747199999999,4036,7218
geom,1.0,3,2,0.95,7,5.0,767.089,764.165166,1000.1317727272727,765.3676,914,5373
geom,1.0,3,2,0.95,8,5.0,705.566,700.8728505666668,914.7377272727273,702.2442,2279,6091
geom,1.0,3,2,0.95,9,5.0,767.993,763.6197564,1000.0603333333332,765.9877,711,1247
geom,1.0,3,2,0.975,0,5.0,842.7353499999982,838.5851197999981,1083.7290954545433,841.7691499999983,6196,3120
geom,1.0,3,2,0.975,1,5.0,776.2990999999985,772.0802690333318,1003.3076954545435,774.0765029999984,1629,8689
geom,1.0,3,2,0.975,2,5.0,841.502,839.5316926,1089.170378787879,842.354,1384,6466
geom,1.0,3,2,0.975,3,5.0,773.84,767.8483906,1002.9464545454546,771.924,1937,784
geom,1.0,3,2,0.975,4,5.0,843.931,841.0641602666667,1088.471,842.504,4036,7218
geom,1.0,3,2,0.975,5,5.0,842.011,839.4254000000002,1086.9853181818185,841.00836,914,5373
geom,1.0,3,2,0.975,6,5.0,841.216,839.6094544333333,1088.712090909091,840.0879,2279,6091
geom,1.0,3,2,0.975,7,5.0,916.9009499999981,916.0797159999981,1178.2523333333313,916.3375499999981,711,1247
geom,1.0,3,2,0.975,8,5.0,842.7353499999982,838.5851197999981,1083.7290954545433,841.7691499999983,6196,3120
geom,1.0,3,2,0.975,9,5.0,776.2990999999985,772.0802690333318,1003.3076954545435,774.0765029999984,1629,8689
geom,1.0,3,2,0.99,0,5.0,1083.993439999999,1083.8026742999994,1348.7696690909086,1084.1590199999991,1384,6466
geom,1.0,3,2,0.99,1,5.0,1165.7613999999999,1165.8847051999996,1447.9737600000003,1165.597,1937,784
geom,1.0,3,2,0.99,2,5.0,1084.3824,1083.6862532000002,1352.3164000000004,1084.06952,4036,7218
geom,1.0,3,2,0.99,3,5.0,1002.1664000000001,1002.2062340000002,1263.9316254545454,1001.86928,914,5373
geom,1.0,3,2,0.99,4,5.0,919.574,918.7130291999999,1177.7507272727273,918.92488,2279,6091
geom,1.0,3,2,0.99,5,5.0,1080.445,1080.4063873999999,1354.9843333333333,1080.2787599999997,711,1247
geom,1.0,3,2,0.99,6,5.0,1166.283339999999,1166.3064613333327,1435.746856363636,1166.2402799999993,6196,3120
geom,1.0,3,2,0.99,7,5.0,1002.733,1001.9075252333333,1265.8180454545454,1002.2319399999999,1629,8689
geom,1.0,3,2,0.99,8,5.0,1083.993439999999,1083.8026742999994,1348.7696690909086,1084.1590199999991,1384,6466
geom,1.0,3,2,0.99,9,5.0,1165.7613999999999,1165.8847051999996,1447.9737600000003,1165.597,1937,784
geom,1.0,5,1,0.95,0,7.0,852.5559999999998,811.969800311111,1447.1067272727273,810.3029999999999,4036,7218
geom,1.0,5,1,0.95,1,7.0,896.611,870.381191,1528.243,872.594,914,5373
geom,1.0,5,1,0.95,2,7.0,895.993,870.7497077777778,1512.7702424242425,870.647,2279,6091
geom,1.0,5,1,0.95,3,7.0,902.5431999999976,876.0359701999973,1526.9306727272692,875.0807499999969,711,1247
geom,1.0,5,1,0.95,4,7.0,893.992,868.1265717333333,1528.9685606060605,867.765,6196,3120
geom,1.0,5,1,0.95,5,7.0,903.411,877.1088132222222,1538.9426666666668,875.0625,1629,8689
geom,1.0,5,1,0.95,6,7.0,850.1089999999974,813.9336825999974,1447.813099999996,815.8335999999973,1384,6466
geom,1.0,5,1,0.95,7,7.0,852.0379999999998,814.0165270666666,1440.0466818181817,812.9001599999999,1937,784
geom,1.0,5,1,0.95,8,7.0,852.5559999999998,811.969800311111,1447.1067272727273,810.3029999999999,4036,7218
geom,1.0,5,1,0.95,9,7.0,896.611,870.381191,1528.243,872.594,914,5373
geom,1.0,5,1,0.975,0,7.0,1023.977,1012.700484711111,1681.8572727272726,1014.201,2279,6091
geom,1.0,5,1,0.975,1,7.0,1026.1059999999998,1015.5641132666667,1687.6016818181818,1015.1219749999999,711,1247
geom,1.0,5,1,0.975,2,7.0,1024.5599999999997,1013.8701005777777,1695.4423484848487,1013.6015499999999,6196,3120
geom,1.0,5,1,0.975,3,7.0,1028.1230000000003,1016.2163864222223,1710.782066666667,1016.1794750000003,1629,8689
geom,1.0,5,1,0.975,4,7.0,1025.743,1014.2393784666667,1691.3316666666667,1016.969,1384,6466
geom,1.0,5,1,0.975,5,7.0,964.8077999999986,947.3919681555541,1606.4379545454524,948.5603499999985,1937,784
geom,1.0,5,1,0.975,6,7.0,965.2239999999985,945.1796813111096,1613.216813636362,946.7560999999985,4036,7218
geom,1.0,5,1,0.975,7,7.0,1025.731,1013.008047,1706.8816666666667,1017.036,914,5373
geom,1.0,5,1,0.975,8,7.0,1023.977,1012.700484711111,1681.8572727272726,1014.201,2279,6091
geom,1.0,5,1,0.975,9,7.0,1026.1059999999998,1015.5641132666667,1687.6016818181818,1015.1219749999999,711,1247
geom,1.0,5,1,0.99,0,7.0,1259.4584000000004,1256.8129081333336,1957.591202121212,1257.3017600000003,6196,3120
geom,1.0,5,1,0.99,1,7.0,1182.621319999999,1178.1794553333325,1888.3281733333324,1177.996789999999,1629,8689
geom,1.0,5,1,0.99,2,7.0,1182.6094000000003,1176.6054566666667,1868.9900666666667,1179.0448900000001,1384,6466
geom,1.0,5,1,0.99,3,7.0,1183.6971999999996,1178.3018818222224,1862.7395787878788,1179.7491999999997,1937,784
geom,1.0,5,1,0.99,4,7.0,1183.5351999999998,1177.5111181333332,1870.286896969697,1178.3501999999996,4036,7218
geom,1.0,5,1,0.99,5,7.0,1182.0608399999994,1176.1555656666658,1873.2468666666657,1179.159849999999,914,5373
geom,1.0,5,1,0.99,6,7.0,1175.2982,1169.6929218222224,1854.317104848485,1171.77279,2279,6091
geom,1.0,5,1,0.99,7,7.0,1256.246,1253.2705683333334,1952.0324545454546,1254.038,711,1247
geom,1.0,5,1,0.99,8,7.0,1259.4584000000004,1256.8129081333336,1957.591202121212,1257.3017600000003,6196,3120
geom,1.0,5,1,0.99,9,7.0,1182.621319999999,1178.1794553333325,1888.3281733333324,1177.996789999999,1629,8689
geom,1.0,5,2,0.95,0,7.0,850.1089999999974,828.8538104999978,1021.5040757575725,829.1585499999975,1384,6466
geom,1.0,5,2,0.95,1,7.0,852.0379999999998,827.3951836,1020.1758181818183,826.7909999999997,1937,784
geom,1.0,5,2,0.95,2,7.0,852.5559999999998,827.9844193333332,1020.3426363636363,825.7259999999998,4036,7218
geom,1.0,5,2,0.95,3,7.0,896.611,879.5462309999999,1097.4213333333332,881.829,914,5373
geom,1.0,5,2,0.95,4,7.0,895.993,880.5252071666666,1093.3153181818184,880.482,2279,6091
geom,1.0,5,2,0.95,5,7.0,902.5431999999976,885.7419246999973,1093.0221454545422,885.2433999999972,711,1247
geom,1.0,5,2,0.95,6,7.0,893.992,878.3406549333334,1091.944181818182,877.207,6196,3120
geom,1.0,5,2,0.95,7,7.0,903.411,887.7772810333333,1099.7736666666667,884.919,1629,8689
geom,1.0,5,2,0.95,8,7.0,850.1089999999974,828.8538104999978,1021.5040757575725,829.1585499999975,1384,6466
geom,1.0,5,2,0.95,9,7.0,852.0379999999998,827.3951836,1020.1758181818183,826.7909999999997,1937,784
geom,1.0,5,2,0.975,0,7.0,965.2239999999985,952.3526358666652,1180.7040060606041,954.4173499999985,4036,7218
geom,1.0,5,2,0.975,1,7.0,1025.731,1017.1428885,1264.8240000000003,1020.9194399999999,914,5373
geom,1.0,5,2,0.975,2,7.0,1023.977,1017.0032955,1258.4798030303032,1018.37,2279,6091
geom,1.0,5,2,0.975,3,7.0,1026.1059999999998,1019.7784204999999,1250.4454545454546,1019.7617399999998,711,1247
geom,1.0,5,2,0.975,4,7.0,1024.5599999999997,1017.6622610666665,1255.197103030303,1017.9384999999997,6196,3120
geom,1.0,5,2,0.975,5,7.0,1028.1230000000003,1020.7489442666667,1263.3300000000002,1020.94414,1629,8689
geom,1.0,5,2,0.975,6,7.0,1025.743,1018.184625,1255.3796666666665,1021.0955,1384,6466
geom,1.0,5,2,0.975,7,7.0,964.8077999999986,952.3619179999985,1180.1387999999984,955.0187499999985,1937,784
geom,1.0,5,2,0.975,8,7.0,965.2239999999985,952.3526358666652,1180.7040060606041,954.4173499999985,4036,7218
geom,1.0,5,2,0.975,9,7.0,1025.731,1017.1428885,1264.8240000000003,1020.9194399999999,914,5373
geom,1.0,5,2,0.99,0,7.0,1175.2982,1171.9968376666666,1429.3376600000001,1173.3902,2279,6091
geom,1.0,5,2,0.99,1,7.0,1256.246,1254.6632543,1511.129454545455,1255.1422200000002,711,1247
geom,1.0,5,2,0.99,2,7.0,1259.4584000000004,1257.4437061333335,1515.2294545454547,1258.2548000000004,6196,3120
geom,1.0,5,2,0.99,3,7.0,1182.621319999999,1179.3225864666658,1438.8298266666661,1179.6006799999993,1629,8689
geom,1.0,5,2,0.99,4,7.0,1182.6094000000003,1178.9278067000002,1431.2680012121211,1180.9267800000002,1384,6466
geom,1.0,5,2,0.99,5,7.0,1183.6971999999996,1180.3806972666666,1433.5361090909096,1181.5131999999996,1937,784
geom,1.0,5,2,0.99,6,7.0,1183.5351999999998,1179.66444,1437.2448666666671,1180.89094,4036,7218
geom,1.0,5,2,0.99,7,7.0,1182.0608399999994,1177.5085874999993,1437.6345333333327,1180.7694199999992,914,5373
geom,1.0,5,2,0.99,8,7.0,1175.2982,1171.9968376666666,1429.3376600000001,1173.3902,2279,6091
geom,1.0,5,2,0.99,9,7.0,1256.246,1254.6632543,1511.129454545455,1255.1422200000002,711,1247
geom,1.0,5,3,0.95,0,7.0,893.992,884.8390376888889,1138.4825454545457,886.3465,6196,3120
geom,1.0,5,3,0.95,1,7.0,903.411,895.9450163111112,1142.490090909091,893.878,1629,8689
geom,1.0,5,3,0.95,2,7.0,850.1089999999974,841.6429035999978,1077.166799999996,836.7015599999975,1384,6466
geom,1.0,5,3,0.95,3,7.0,852.0379999999998,840.822709022222,1062.1607272727274,838.3259999999998,1937,784
geom,1.0,5,3,0.95,4,7.0,852.5559999999998,841.5172415999999,1060.6686363636366,838.81256,4036,7218
geom,1.0,5,3,0.95,5,7.0,896.611,889.4974993333334,1139.6897272727276,889.32912,914,5373
geom,1.0,5,3,0.95,6,7.0,895.993,889.7388054666666,1147.2714545454546,888.74936,2279,6091
geom,1.0,5,3,0.95,7,7.0,902.5431999999976,895.7577445333309,1147.9300454545416,894.0594499999972,711,1247
geom,1.0,5,3,0.95,8,7.0,893.992,884.8390376888889,1138.4825454545457,886.3465,6196,3120
geom,1.0,5,3,0.95,9,7.0,903.411,895.9450163111112,1142.490090909091,893.878,1629,8689
geom,1.0,5,3,0.975,0,7.0,1025.743,1021.4461462666666,1325.162,1022.63,1384,6466
geom,1.0,5,3,0.975,1,7.0,964.8077999999986,959.2194917999985,1231.2042909090892,959.7708799999984,1937,784
geom,1.0,5,3,0.975,2,7.0,965.2239999999985,957.9852239999985,1230.5227999999981,960.1790349999985,4036,7218
geom,1.0,5,3,0.975,3,7.0,1025.731,1021.5005406666667,1314.3857272727275,1023.9218400000001,914,5373
geom,1.0,5,3,0.975,4,7.0,1023.977,1020.8811562666667,1319.2992121212121,1021.73808,2279,6091
geom,1.0,5,3,0.975,5,7.0,1026.1059999999998,1022.7863730666666,1311.822421212121,1023.2099999999998,711,1247
geom,1.0,5,3,0.975,6,7.0,1024.5599999999997,1019.2630256666664,1307.2533454545458,1022.0252572499998,6196,3120
geom,1.0,5,3,0.975,7,7.0,1028.1230000000003,1024.041734288889,1313.6191515151513,1024.387075,1629,8689
geom,1.0,5,3,0.975,8,7.0,1025.743,1021.4461462666666,1325.162,1022.63,1384,6466
geom,1.0,5,3,0.975,9,7.0,964.8077999999986,959.2194917999985,1231.2042909090892,959.7708799999984,1937,784
geom,1.0,5,3,0.99,0,7.0,1183.5351999999998,1181.2702412888887,1496.0182303030304,1182.6357600000001,4036,7218
geom,1.0,5,3,0.99,1,7.0,1182.0608399999994,1179.9152799999993,1489.3017781818178,1181.8320999999992,914,5373
geom,1.0,5,3,0.99,2,7.0,1175.2982,1174.0584311555554,1493.3332484848486,1174.61319,2279,6091
geom,1.0,5,3,0.99,3,7.0,1256.246,1255.5990742666665,1577.908712121212,1255.83508,711,1247
geom,1.0,5,3,0.99,4,7.0,1259.4584000000004,1258.5579668888893,1571.545127272728,1259.2889834,6196,3120
geom,1.0,5,3,0.99,5,7.0,1182.621319999999,1180.4649478666659,1498.4931351515143,1181.2409599999992,1629,8689
geom,1.0,5,3,0.99,6,7.0,1182.6094000000003,1180.9703638666667,1504.5997866666671,1181.4484000000004,1384,6466
geom,1.0,5,3,0.99,7,7.0,1183.6971999999996,1181.5427182222222,1490.3872000000006,1182.6571999999996,1937,784
geom,1.0,5,3,0.99,8,7.0,1183.5351999999998,1181.2702412888887,1496.0182303030304,1182.6357600000001,4036,7218
geom,1.0,5,3,0.99,9,7.0,1182.0608399999994,1179.9152799999993,1489.3017781818178,1181.8320999999992,914,5373
geom,1.0,10,1,0.95,0,12.0,1210.837,1114.4704706222224,3864.6370000000006,1118.478,2279,6091
geom,1.0,10,1,0.95,1,12.0,1221.374,1119.9229037333334,3971.144333333335,1128.3891500000002,711,1247
geom,1.0,10,1,0.95,2,12.0,1183.619899999999,1056.9550780888865,3734.6872787878824,1059.8515499999976,6196,3120
geom,1.0,10,1,0.95,3,12.0,1207.156,1067.305036088889,3786.084333333335,1065.27982,1629,8689
geom,1.0,10,1,0.95,4,12.0,1219.556,1116.8955729333334,3828.076151515156,1130.3246500000005,1384,6466
geom,1.0,10,1,0.95,5,12.0,1202.6554999999998,1114.9448922222223,3728.6010909090955,1121.3146199999999,1937,784
geom,1.0,10,1,0.95,6,12.0,1203.0604999999996,1064.4304583111111,3811.333166666667,1063.6744999999996,4036,7218
geom,1.0,10,1,0.95,7,12.0,1212.311,1117.6808113333334,4083.943848484848,1113.495,914,5373
geom,1.0,10,1,0.95,8,12.0,1210.837,1114.4704706222224,3864.6370000000006,1118.478,2279,6091
geom,1.0,10,1,0.95,9,12.0,1221.374,1119.9229037333334,3971.144333333335,1128.3891500000002,711,1247
geom,1.0,10,1,0.975,0,12.0,1294.5037499999999,1244.7148270666664,3978.4216742424296,1250.8982999999998,6196,3120
geom,1.0,10,1,0.975,1,12.0,1306.3925,1247.4984827333333,4038.502166666668,1253.7998249999998,1629,8689
geom,1.0,10,1,0.975,2,12.0,1360.06,1317.5275394,4090.0833787878837,1330.242,1384,6466
geom,1.0,10,1,0.975,3,12.0,1294.3910249999992,1250.5919721555542,3895.2871015151545,1258.3648749999988,1937,784
geom,1.0,10,1,0.975,4,12.0,1303.9606250000002,1248.787144288889,4041.108291666668,1254.6902000000002,4036,7218
geom,1.0,10,1,0.975,5,12.0,1353.4867499999998,1317.2303543333333,4328.710295454544,1318.342925,914,5373
geom,1.0,10,1,0.975,6,12.0,1299.771,1247.0363087555556,4032.030333333334,1254.34,2279,6091
geom,1.0,10,1,0.975,7,12.0,1356.1456250000003,1317.443167266667,4215.082491666667,1326.5855500000002,711,1247
geom,1.0,10,1,0.975,8,12.0,1294.5037499999999,1244.7148270666664,3978.4216742424296,1250.8982999999998,6196,3120
geom,1.0,10,1,0.975,9,12.0,1306.3925,1247.4984827333333,4038.502166666668,1253.7998249999998,1629,8689
geom,1.0,10,1,0.99,0,12.0,1502.1105399999997,1479.5204195333329,4319.344198181825,1487.9777899999995,1384,6466
geom,1.0,10,1,0.99,1,12.0,1490.2924000000003,1475.3999795555555,4149.402506060612,1482.4365976000001,1937,784
geom,1.0,10,1,0.99,2,12.0,1560.5394000000003,1548.1575497333336,4524.31496666667,1551.3591299999998,4036,7218
geom,1.0,10,1,0.99,3,12.0,1636.7368000000004,1627.0703223333335,4734.511709090907,1629.4354200000005,914,5373
geom,1.0,10,1,0.99,4,12.0,1489.4366999999997,1468.7798183777775,4305.583366666668,1475.1977899999995,2279,6091
geom,1.0,10,1,0.99,5,12.0,1562.5604000000003,1547.2625876000002,4514.183733333334,1551.3222800000003,711,1247
geom,1.0,10,1,0.99,6,12.0,1561.3413799999994,1549.3969027999995,4446.716808181824,1550.7930199999996,6196,3120
geom,1.0,10,1,0.99,7,12.0,1496.2968000000005,1474.3232288000004,4282.947236666668,1475.2181900000005,1629,8689
geom,1.0,10,1,0.99,8,12.0,1502.1105399999997,1479.5204195333329,4319.344198181825,1487.9777899999995,1384,6466
geom,1.0,10,1,0.99,9,12.0,1490.2924000000003,1475.3999795555555,4149.402506060612,1482.4365976000001,1937,784
geom,1.0,10,2,0.95,0,12.0,1203.0604999999996,1092.4831944,2830.609499999999,1081.6864999999998,4036,7218
geom,1.0,10,2,0.95,1,12.0,1212.311,1138.763083,2904.1546818181837,1133.374,914,5373
geom,1.0,10,2,0.95,2,12.0,1210.837,1136.3585325,2806.4323636363624,1141.407,2279,6091
geom,1.0,10,2,0.95,3,12.0,1221.374,1141.9802903,3068.433939393939,1130.2356500000003,711,1247
geom,1.0,10,2,0.95,4,12.0,1183.619899999999,1082.6780825333312,2736.7023363636295,1069.7993999999976,6196,3120
geom,1.0,10,2,0.95,5,12.0,1207.156,1094.8115787,2788.036969696971,1076.541,1629,8689
