distribution,c_e,l_r,l_e,service_level,seed_id,b,single_cost,DDI_cost,TBS_cost,DI_cost,random_seed1,random_seed2
binom,2.0,5,3,0.99,6,8.0,2520.6566699999994,2524.6218899999985,3614.679233030299,2520.6984999999995,2814,56
binom,2.0,5,3,0.99,7,8.0,2436.9572,2442.3441666666663,3507.97964272727,2437.8368,5249,6708
binom,2.0,5,3,0.99,8,8.0,2587.331,2590.9502368,3683.91533333333,2587.2523499999998,1148,5979
binom,2.0,5,3,0.99,9,8.0,2517.0261999999993,2521.0109176888886,3597.706563636361,2517.1579599999995,8373,3157
binom,2.0,10,1,0.95,0,13.0,2853.625,2735.4675718,9197.766757575771,2763.404,81,3501
binom,2.0,10,1,0.95,1,13.0,2731.388,2563.3216677333335,9034.007030303046,2572.846,5002,1947
binom,2.0,10,1,0.95,2,13.0,2799.0130000000004,2652.001744755556,9249.48754545456,2665.9667000000004,7660,3664
binom,2.0,10,1,0.95,3,13.0,2783.0950000000003,2623.086008333333,9119.43942424244,2628.3480000000004,2814,56
binom,2.0,10,1,0.95,4,13.0,2809.6430000000005,2651.47916,9077.178983333353,2704.9521,5249,6708
binom,2.0,10,1,0.95,5,13.0,2822.476,2619.686791644445,8945.177818181835,2661.5765,1148,5979
binom,2.0,10,1,0.95,6,13.0,2720.864999999999,2559.4813562444438,8869.49930303032,2609.6602999999996,8373,3157
binom,2.0,10,1,0.95,7,13.0,2853.625,2735.4675718,9197.766757575771,2763.404,81,3501
binom,2.0,10,1,0.95,8,13.0,2731.388,2563.3216677333335,9034.007030303046,2572.846,5002,1947
binom,2.0,10,1,0.95,9,13.0,2799.0130000000004,2652.001744755556,9249.48754545456,2665.9667000000004,7660,3664
binom,2.0,10,1,0.975,0,13.0,3037.4745000000007,2986.6425688888894,9617.98301515153,3008.1482500000006,2814,56
binom,2.0,10,1,0.975,1,13.0,3099.9487499999996,3038.438943333333,9570.903868181837,3079.9771749999995,5249,6708
binom,2.0,10,1,0.975,2,13.0,3057.985999999999,2978.5519574222217,9443.76539393941,3020.930049999999,1148,5979
binom,2.0,10,1,0.975,3,13.0,2920.0920499999993,2859.819389466665,9280.959387878802,2907.7796999999982,8373,3157
binom,2.0,10,1,0.975,4,13.0,3056.779949999999,3002.222877799998,9598.766584848498,3030.467874999998,81,3501
binom,2.0,10,1,0.975,5,13.0,2872.2186999999994,2797.1933466666646,9267.774631818198,2818.483999999999,5002,1947
binom,2.0,10,1,0.975,6,13.0,2970.608250000001,2899.787028355556,9461.820795454561,2922.520750000001,7660,3664
binom,2.0,10,1,0.975,7,13.0,3037.4745000000007,2986.6425688888894,9617.98301515153,3008.1482500000006,2814,56
binom,2.0,10,1,0.975,8,13.0,3099.9487499999996,3038.438943333333,9570.903868181837,3079.9771749999995,5249,6708
binom,2.0,10,1,0.975,9,13.0,3057.985999999999,2978.5519574222217,9443.76539393941,3020.930049999999,1148,5979
binom,2.0,10,1,0.99,0,13.0,3236.6023000000005,3217.8885765555547,9703.156638181832,3251.61777,8373,3157
binom,2.0,10,1,0.99,1,13.0,3610.3574000000003,3601.7924158000005,10267.240376969712,3618.46087,81,3501
binom,2.0,10,1,0.99,2,13.0,3107.970679999999,3079.605291333332,9610.530543333352,3096.5504499999984,5002,1947
binom,2.0,10,1,0.99,3,13.0,3576.2882399999985,3562.665851688887,10267.53750575759,3577.736169999998,7660,3664
binom,2.0,10,1,0.99,4,13.0,3311.9457999999995,3293.32523611111,9956.436163636381,3310.8852799999995,2814,56
binom,2.0,10,1,0.99,5,13.0,3665.279000000001,3652.2737366666674,10245.311181818197,3670.203210000001,5249,6708
binom,2.0,10,1,0.99,6,13.0,3450.3947999999987,3422.2402291555545,10193.124796969712,3446.7355699999994,1148,5979
binom,2.0,10,1,0.99,7,13.0,3236.6023000000005,3217.8885765555547,9703.156638181832,3251.61777,8373,3157
binom,2.0,10,1,0.99,8,13.0,3610.3574000000003,3601.7924158000005,10267.240376969712,3618.46087,81,3501
binom,2.0,10,1,0.99,9,13.0,3107.970679999999,3079.605291333332,9610.530543333352,3096.5504499999984,5002,1947
binom,2.0,10,2,0.95,0,13.0,2799.0130000000004,2697.477495066667,6812.137242424251,2696.6739000000002,7660,3664
binom,2.0,10,2,0.95,1,13.0,2783.0950000000003,2671.1809349999994,6745.455848484857,2666.1560000000004,2814,56
binom,2.0,10,2,0.95,2,13.0,2809.6430000000005,2695.608495,6827.866553030312,2759.0887000000002,5249,6708
binom,2.0,10,2,0.95,3,13.0,2822.476,2676.9225346666667,6742.037393939402,2699.9350000000004,1148,5979
binom,2.0,10,2,0.95,4,13.0,2720.864999999999,2602.908218,6620.949272727281,2710.8377999999993,8373,3157
binom,2.0,10,2,0.95,5,13.0,2853.625,2771.0413723999995,6927.569757575767,2854.387,81,3501
binom,2.0,10,2,0.95,6,13.0,2731.388,2615.7449183999997,6723.4539090909175,2653.745,5002,1947
binom,2.0,10,2,0.95,7,13.0,2799.0130000000004,2697.477495066667,6812.137242424251,2696.6739000000002,7660,3664
binom,2.0,10,2,0.95,8,13.0,2783.0950000000003,2671.1809349999994,6745.455848484857,2666.1560000000004,2814,56
binom,2.0,10,2,0.95,9,13.0,2809.6430000000005,2695.608495,6827.866553030312,2759.0887000000002,5249,6708
binom,2.0,10,2,0.975,0,13.0,3057.985999999999,3001.8943392666656,7245.726042424252,3039.5441999999994,1148,5979
binom,2.0,10,2,0.975,1,13.0,2920.0920499999993,2876.9586104333316,7038.9602500000055,2967.072999999999,8373,3157
binom,2.0,10,2,0.975,2,13.0,3056.779949999999,3021.979189799998,7311.978380303037,3089.484924999999,81,3501
binom,2.0,10,2,0.975,3,13.0,2872.2186999999994,2823.0692431999987,7014.612344696976,2873.905174999999,5002,1947
binom,2.0,10,2,0.975,4,13.0,2970.608250000001,2922.4704331333337,7130.812159090921,2940.8681000000006,7660,3664
binom,2.0,10,2,0.975,5,13.0,3037.4745000000007,3003.4169700000007,7300.998045454554,3025.141950000001,2814,56
binom,2.0,10,2,0.975,6,13.0,3099.9487499999996,3056.60011,7322.814045454555,3106.4704499999993,5249,6708
binom,2.0,10,2,0.975,7,13.0,3057.985999999999,3001.8943392666656,7245.726042424252,3039.5441999999994,1148,5979
binom,2.0,10,2,0.975,8,13.0,2920.0920499999993,2876.9586104333316,7038.9602500000055,2967.072999999999,8373,3157
binom,2.0,10,2,0.975,9,13.0,3056.779949999999,3021.979189799998,7311.978380303037,3089.484924999999,81,3501
binom,2.0,10,2,0.99,0,13.0,3107.970679999999,3088.3675371999984,7359.740111818191,3131.862319999999,5002,1947
binom,2.0,10,2,0.99,1,13.0,3576.2882399999985,3570.4252629333314,7879.6199396969805,3580.9355399999986,7660,3664
binom,2.0,10,2,0.99,2,13.0,3311.9457999999995,3298.2692849999994,7587.6588909091,3319.4556,2814,56
binom,2.0,10,2,0.99,3,13.0,3665.279000000001,3656.9939750000012,7998.165786666674,3678.0674800000015,5249,6708
binom,2.0,10,2,0.99,4,13.0,3450.3947999999987,3430.383253066666,7888.952237575766,3453.2930999999994,1148,5979
binom,2.0,10,2,0.99,5,13.0,3236.6023000000005,3225.2552349999996,7462.987631515159,3285.79082,8373,3157
binom,2.0,10,2,0.99,6,13.0,3610.3574000000003,3606.6302938,7982.24790939395,3640.41766,81,3501
binom,2.0,10,2,0.99,7,13.0,3107.970679999999,3088.3675371999984,7359.740111818191,3131.862319999999,5002,1947
binom,2.0,10,2,0.99,8,13.0,3576.2882399999985,3570.4252629333314,7879.6199396969805,3580.9355399999986,7660,3664
binom,2.0,10,2,0.99,9,13.0,3311.9457999999995,3298.2692849999994,7587.6588909091,3319.4556,2814,56
binom,2.0,10,3,0.95,0,13.0,2809.6430000000005,2741.533763333334,5144.173501515152,2829.389800000001,5249,6708
binom,2.0,10,3,0.95,1,13.0,2822.476,2726.9724840000003,5074.791363636363,2760.4040000000005,1148,5979
binom,2.0,10,3,0.95,2,13.0,2720.864999999999,2646.614451377777,4976.114636363637,2829.7893,8373,3157
binom,2.0,10,3,0.95,3,13.0,2853.625,2804.2762832,5240.575060606059,2888.985,81,3501
binom,2.0,10,3,0.95,4,13.0,2731.388,2655.1001994666667,5054.19775757576,2692.27,5002,1947
binom,2.0,10,3,0.95,5,13.0,2799.0130000000004,2736.8131728444446,5156.857969696969,2768.3059000000003,7660,3664
binom,2.0,10,3,0.95,6,13.0,2783.0950000000003,2715.0974044444442,5084.420484848484,2702.2990000000004,2814,56
binom,2.0,10,3,0.95,7,13.0,2809.6430000000005,2741.533763333334,5144.173501515152,2829.389800000001,5249,6708
binom,2.0,10,3,0.95,8,13.0,2822.476,2726.9724840000003,5074.791363636363,2760.4040000000005,1148,5979
binom,2.0,10,3,0.95,9,13.0,2720.864999999999,2646.614451377777,4976.114636363637,2829.7893,8373,3157
binom,2.0,10,3,0.975,0,13.0,3056.779949999999,3039.235582999998,5617.641569696971,3108.116674999999,81,3501
binom,2.0,10,3,0.975,1,13.0,2872.2186999999994,2842.0050160666647,5370.195579545455,2894.451999999999,5002,1947
binom,2.0,10,3,0.975,2,13.0,2970.608250000001,2945.297046844445,5463.738137878787,2986.568800000001,7660,3664
binom,2.0,10,3,0.975,3,13.0,3037.4745000000007,3019.968341666667,5650.333045454545,3038.7988250000008,2814,56
binom,2.0,10,3,0.975,4,13.0,3099.9487499999996,3077.495688333333,5640.426046212122,3140.7546749999997,5249,6708
binom,2.0,10,3,0.975,5,13.0,3057.985999999999,3026.743994066666,5576.331681818186,3072.122499999999,1148,5979
binom,2.0,10,3,0.975,6,13.0,2920.0920499999993,2895.286531066665,5393.847353030302,3041.175374999999,8373,3157
binom,2.0,10,3,0.975,7,13.0,3056.779949999999,3039.235582999998,5617.641569696971,3108.116674999999,81,3501
binom,2.0,10,3,0.975,8,13.0,2872.2186999999994,2842.0050160666647,5370.195579545455,2894.451999999999,5002,1947
binom,2.0,10,3,0.975,9,13.0,2970.608250000001,2945.297046844445,5463.738137878787,2986.568800000001,7660,3664
binom,2.0,10,3,0.99,0,13.0,3311.9457999999995,3305.193713333333,5930.799769696971,3324.8329699999995,2814,56
binom,2.0,10,3,0.99,1,13.0,3665.279000000001,3660.1694700000007,6317.907681818183,3686.872450000001,5249,6708
binom,2.0,10,3,0.99,2,13.0,3450.3947999999987,3439.971931866666,6150.4647290909115,3468.098659999999,1148,5979
binom,2.0,10,3,0.99,3,13.0,3236.6023000000005,3233.648757644444,5818.36439939394,3327.22306,8373,3157
binom,2.0,10,3,0.99,4,13.0,3610.3574000000003,3609.3262124000007,6290.608679090912,3642.6580000000004,81,3501
binom,2.0,10,3,0.99,5,13.0,3107.970679999999,3096.981664133332,5717.207613939397,3142.3896499999987,5002,1947
binom,2.0,10,3,0.99,6,13.0,3576.2882399999985,3574.223741599998,6235.460363333334,3593.972719999998,7660,3664
binom,2.0,10,3,0.99,7,13.0,3311.9457999999995,3305.193713333333,5930.799769696971,3324.8329699999995,2814,56
binom,2.0,10,3,0.99,8,13.0,3665.279000000001,3660.1694700000007,6317.907681818183,3686.872450000001,5249,6708
binom,2.0,10,3,0.99,9,13.0,3450.3947999999987,3439.971931866666,6150.4647290909115,3468.098659999999,1148,5979
binom,3.0,2,1,0.95,0,6.0,1372.638,1401.0583238666668,2275.954121212122,1372.5281200000002,8373,3157
binom,3.0,2,1,0.95,1,6.0,1435.727,1458.7603124000002,2378.309757575759,1435.7257200000001,81,3501
binom,3.0,2,1,0.95,2,6.0,1375.533,1404.0558672,2288.1798787878793,1375.46916,5002,1947
binom,3.0,2,1,0.95,3,6.0,1368.754,1397.7464961777775,2292.674242424243,1368.7036199999998,7660,3664
binom,3.0,2,1,0.95,4,6.0,1373.8094999999998,1401.255603333333,2292.9134848484864,1373.774843,2814,56
binom,3.0,2,1,0.95,5,6.0,1371.597,1401.3217833333333,2281.6739696969707,1371.65195,5249,6708
binom,3.0,2,1,0.95,6,6.0,1376.4655499999974,1404.701924044441,2286.8150818181784,1376.3535999999972,1148,5979
binom,3.0,2,1,0.95,7,6.0,1372.638,1401.0583238666668,2275.954121212122,1372.5281200000002,8373,3157
binom,3.0,2,1,0.95,8,6.0,1435.727,1458.7603124000002,2378.309757575759,1435.7257200000001,81,3501
binom,3.0,2,1,0.95,9,6.0,1375.533,1404.0558672,2288.1798787878793,1375.46916,5002,1947
binom,3.0,2,1,0.975,0,6.0,1565.473,1580.6184320888888,2556.1913030303035,1565.47956,7660,3664
binom,3.0,2,1,0.975,1,6.0,1573.406,1588.1283999999998,2550.6214848484856,1573.4019500000002,2814,56
binom,3.0,2,1,0.975,2,6.0,1569.135,1584.6219300000002,2544.5998484848496,1569.1173399999998,5249,6708
binom,3.0,2,1,0.975,3,6.0,1569.201,1584.1853187555555,2544.746121212122,1569.1851600000002,1148,5979
binom,3.0,2,1,0.975,4,6.0,1571.821,1586.4052409111112,2539.6166969696983,1571.79788,8373,3157
binom,3.0,2,1,0.975,5,6.0,1649.3516250000005,1660.1504166000007,2643.771109848485,1649.3497850000003,81,3501
binom,3.0,2,1,0.975,6,6.0,1504.3872249999984,1523.2173108666614,2463.0107143939385,1504.3884499999983,5002,1947
binom,3.0,2,1,0.975,7,6.0,1565.473,1580.6184320888888,2556.1913030303035,1565.47956,7660,3664
binom,3.0,2,1,0.975,8,6.0,1573.406,1588.1283999999998,2550.6214848484856,1573.4019500000002,2814,56
binom,3.0,2,1,0.975,9,6.0,1569.135,1584.6219300000002,2544.5998484848496,1569.1173399999998,5249,6708
binom,3.0,2,1,0.99,0,6.0,1724.204,1732.739720888889,2722.581000000001,1724.1994399999999,1148,5979
binom,3.0,2,1,0.99,1,6.0,1891.9156000000003,1896.16018,2900.6519666666672,1891.9156000000003,8373,3157
binom,3.0,2,1,0.99,2,6.0,1731.7923399999986,1739.6193111999976,2731.6469151515153,1731.7903299999987,81,3501
binom,3.0,2,1,0.99,3,6.0,1810.158,1816.6170256,2816.995636363637,1810.158,5002,1947
binom,3.0,2,1,0.99,4,6.0,1800.917,1807.0970281777777,2824.87493939394,1800.9178,7660,3664
binom,3.0,2,1,0.99,5,6.0,1810.9591599999987,1816.9597222222205,2820.9239593939387,1810.9587399999987,2814,56
binom,3.0,2,1,0.99,6,6.0,1807.5462999999993,1813.8653233333328,2807.8055424242434,1807.5462999999993,5249,6708
binom,3.0,2,1,0.99,7,6.0,1724.204,1732.739720888889,2722.581000000001,1724.1994399999999,1148,5979
binom,3.0,2,1,0.99,8,6.0,1891.9156000000003,1896.16018,2900.6519666666672,1891.9156000000003,8373,3157
binom,3.0,2,1,0.99,9,6.0,1731.7923399999986,1739.6193111999976,2731.6469151515153,1731.7903299999987,81,3501
binom,3.0,3,1,0.95,0,7.0,1646.693,1652.3325402666665,2550.8469999999998,1645.579,5002,1947
binom,3.0,3,1,0.95,1,7.0,1588.376,1595.1513402666665,2465.717636363636,1584.1982400000002,7660,3664
binom,3.0,3,1,0.95,2,7.0,1647.2289999999996,1653.1259138888884,2553.199575757575,1645.3418599999995,2814,56
binom,3.0,3,1,0.95,3,7.0,1589.923,1600.050066666667,2456.497939393939,1589.0111600000002,5249,6708
binom,3.0,3,1,0.95,4,7.0,1644.3579999999995,1650.3628101777774,2544.708090909091,1646.5856799999997,1148,5979
binom,3.0,3,1,0.95,5,7.0,1589.308,1595.8827149111112,2454.656454545454,1585.6064,8373,3157
binom,3.0,3,1,0.95,6,7.0,1648.425,1656.2000652000002,2551.047333333333,1646.93088,81,3501
binom,3.0,3,1,0.95,7,7.0,1646.693,1652.3325402666665,2550.8469999999998,1645.579,5002,1947
binom,3.0,3,1,0.95,8,7.0,1588.376,1595.1513402666665,2465.717636363636,1584.1982400000002,7660,3664
binom,3.0,3,1,0.95,9,7.0,1647.2289999999996,1653.1259138888884,2553.199575757575,1645.3418599999995,2814,56
binom,3.0,3,1,0.975,0,7.0,1771.331,1778.8812633333334,2706.210181818182,1772.4063199999998,5249,6708
binom,3.0,3,1,0.975,1,7.0,1770.744,1778.6591944,2710.0008787878783,1771.961,1148,5979
binom,3.0,3,1,0.975,2,7.0,1842.516,1849.144519133333,2793.4525757575757,1842.15988,8373,3157
binom,3.0,3,1,0.975,3,7.0,1848.0770000000005,1854.9936062000006,2805.5720606060604,1847.9574000000005,81,3501
binom,3.0,3,1,0.975,4,7.0,1916.0650000000005,1923.4250267333337,2896.4061818181817,1916.2990250000005,5002,1947
binom,3.0,3,1,0.975,5,7.0,1767.664,1774.5936864,2715.7983636363633,1766.81884,7660,3664
binom,3.0,3,1,0.975,6,7.0,1846.791,1853.6207872222221,2809.284484848484,1846.7504,2814,56
binom,3.0,3,1,0.975,7,7.0,1771.331,1778.8812633333334,2706.210181818182,1772.4063199999998,5249,6708
binom,3.0,3,1,0.975,8,7.0,1770.744,1778.6591944,2710.0008787878783,1771.961,1148,5979
binom,3.0,3,1,0.975,9,7.0,1842.516,1849.144519133333,2793.4525757575757,1842.15988,8373,3157
binom,3.0,3,1,0.99,0,7.0,2081.864439999999,2086.819432599998,3075.7127830303016,2081.910519999999,81,3501
binom,3.0,3,1,0.99,1,7.0,2158.573,2162.144899733333,3158.335727272727,2158.716,5002,1947
binom,3.0,3,1,0.99,2,7.0,1990.4860799999997,1996.7886002666644,2977.0191854545437,1990.3564399999996,7660,3664
binom,3.0,3,1,0.99,3,7.0,2241.7134,2244.7952366666664,3252.355151515151,2241.7028600000003,2814,56
binom,3.0,3,1,0.99,4,7.0,1997.2041999999997,2003.7174533333332,2969.0547757575755,1997.7332999999999,5249,6708
binom,3.0,3,1,0.99,5,7.0,2070.536,2075.315809422222,3063.1344545454544,2071.01136,1148,5979
binom,3.0,3,1,0.99,6,7.0,2078.5904,2083.2201098444443,3053.6035818181817,2078.5671276000003,8373,3157
binom,3.0,3,1,0.99,7,7.0,2081.864439999999,2086.819432599998,3075.7127830303016,2081.910519999999,81,3501
binom,3.0,3,1,0.99,8,7.0,2158.573,2162.144899733333,3158.335727272727,2158.716,5002,1947
binom,3.0,3,1,0.99,9,7.0,1990.4860799999997,1996.7886002666644,2977.0191854545437,1990.3564399999996,7660,3664
binom,3.0,3,2,0.95,0,7.0,1647.2289999999996,1674.6642183333329,2675.037672727272,1647.1889999999996,2814,56
binom,3.0,3,2,0.95,1,7.0,1589.923,1624.2480500000001,2571.8800303030303,1589.9461999999999,5249,6708
binom,3.0,3,2,0.95,2,7.0,1644.3579999999995,1671.7937374666665,2667.3510787878786,1644.3181359999996,1148,5979
binom,3.0,3,2,0.95,3,7.0,1589.308,1621.6456331,2570.0568484848477,1589.23968,8373,3157
binom,3.0,3,2,0.95,4,7.0,1648.425,1674.6011713999999,2671.9226969696965,1648.4222000000002,81,3501
binom,3.0,3,2,0.95,5,7.0,1646.693,1674.2417119999998,2671.879212121212,1646.6957200000002,5002,1947
binom,3.0,3,2,0.95,6,7.0,1588.376,1621.7391053333333,2583.0737878787872,1588.36032,7660,3664
binom,3.0,3,2,0.95,7,7.0,1647.2289999999996,1674.6642183333329,2675.037672727272,1647.1889999999996,2814,56
binom,3.0,3,2,0.95,8,7.0,1589.923,1624.2480500000001,2571.8800303030303,1589.9461999999999,5249,6708
binom,3.0,3,2,0.95,9,7.0,1644.3579999999995,1671.7937374666665,2667.3510787878786,1644.3181359999996,1148,5979
binom,3.0,3,2,0.975,0,7.0,1842.516,1855.875,2926.4767272727267,1842.516,8373,3157
binom,3.0,3,2,0.975,1,7.0,1848.0770000000005,1861.5703861000006,2936.9034242424236,1848.0736400000005,81,3501
binom,3.0,3,2,0.975,2,7.0,1916.0650000000005,1927.3438750000005,3033.075654545454,1916.0650000000005,5002,1947
binom,3.0,3,2,0.975,3,7.0,1767.664,1785.8482786666666,2847.9246969696965,1767.67152,7660,3664
binom,3.0,3,2,0.975,4,7.0,1846.791,1860.7225899999999,2942.3719999999994,1846.78616,2814,56
binom,3.0,3,2,0.975,5,7.0,1771.331,1789.537125,2836.3069393939395,1771.327,5249,6708
binom,3.0,3,2,0.975,6,7.0,1770.744,1788.6247248,2840.7992727272726,1770.72632,1148,5979
binom,3.0,3,2,0.975,7,7.0,1842.516,1855.875,2926.4767272727267,1842.516,8373,3157
binom,3.0,3,2,0.975,8,7.0,1848.0770000000005,1861.5703861000006,2936.9034242424236,1848.0736400000005,81,3501
binom,3.0,3,2,0.975,9,7.0,1916.0650000000005,1927.3438750000005,3033.075654545454,1916.0650000000005,5002,1947
binom,3.0,3,2,0.99,0,7.0,1990.4860799999997,1999.138889999998,3114.994769696968,1990.4860799999997,7660,3664
binom,3.0,3,2,0.99,1,7.0,2241.7134,2245.38192,3392.430909090909,2241.7134,2814,56
binom,3.0,3,2,0.99,2,7.0,1997.2041999999997,2005.7958049999997,3105.2276545454542,1997.2041999999997,5249,6708
binom,3.0,3,2,0.99,3,7.0,2070.536,2077.142,3203.6155151515145,2070.536,1148,5979
binom,3.0,3,2,0.99,4,7.0,2078.5904,2084.70401,3189.7347199999995,2078.5904,8373,3157
binom,3.0,3,2,0.99,5,7.0,2081.864439999999,2088.023019999998,3212.9637539393925,2081.864439999999,81,3501
binom,3.0,3,2,0.99,6,7.0,2158.573,2163.64,3297.5223636363635,2158.573,5002,1947
binom,3.0,3,2,0.99,7,7.0,1990.4860799999997,1999.138889999998,3114.994769696968,1990.4860799999997,7660,3664
binom,3.0,3,2,0.99,8,7.0,2241.7134,2245.38192,3392.430909090909,2241.7134,2814,56
binom,3.0,3,2,0.99,9,7.0,1997.2041999999997,2005.7958049999997,3105.2276545454542,1997.2041999999997,5249,6708
binom,3.0,5,1,0.95,0,9.0,2050.9499999999994,2027.7645292444442,3837.799787878785,2103.7643999999996,1148,5979
binom,3.0,5,1,0.95,1,9.0,1999.825499999998,1972.5975722888857,3766.0163454545386,2035.285899999998,8373,3157
binom,3.0,5,1,0.95,2,9.0,2008.48,1975.2702671999998,3774.7576666666637,2043.849300000008,81,3501
binom,3.0,5,1,0.95,3,9.0,2046.277,2021.5799909333334,3885.7836060606032,2066.859,5002,1947
binom,3.0,5,1,0.95,4,9.0,2001.1239999999996,1968.9770910222223,3765.3617772727243,2004.6380499999998,7660,3664
binom,3.0,5,1,0.95,5,9.0,1968.2939999999996,1925.146236111111,3696.39624242424,1969.0259999999996,2814,56
binom,3.0,5,1,0.95,6,9.0,1996.561,1967.2179666666666,3748.393787878784,2090.687,5249,6708
binom,3.0,5,1,0.95,7,9.0,2050.9499999999994,2027.7645292444442,3837.799787878785,2103.7643999999996,1148,5979
binom,3.0,5,1,0.95,8,9.0,1999.825499999998,1972.5975722888857,3766.0163454545386,2035.285899999998,8373,3157
binom,3.0,5,1,0.95,9,9.0,2008.48,1975.2702671999998,3774.7576666666637,2043.849300000008,81,3501
binom,3.0,5,1,0.975,0,9.0,2292.645750000001,2284.589151466667,4226.994780303027,2311.792775000001,5002,1947
binom,3.0,5,1,0.975,1,9.0,2159.309,2144.7095654222226,4021.3259999999964,2173.413,7660,3664
binom,3.0,5,1,0.975,2,9.0,2169.928249999999,2150.159792777775,4042.878651515147,2187.5795249999983,2814,56
binom,3.0,5,1,0.975,3,9.0,2222.985249999999,2212.791369999997,4092.361393939389,2292.082199999999,5249,6708
binom,3.0,5,1,0.975,4,9.0,2225.6432499999983,2215.921934799997,4105.038303030298,2270.5039749999987,1148,5979
binom,3.0,5,1,0.975,5,9.0,2224.977,2216.3634408222224,4101.207575757573,2257.881,8373,3157
binom,3.0,5,1,0.975,6,9.0,2235.008750000001,2224.5912192,4112.724598484846,2265.011750000001,81,3501
binom,3.0,5,1,0.975,7,9.0,2292.645750000001,2284.589151466667,4226.994780303027,2311.792775000001,5002,1947
binom,3.0,5,1,0.975,8,9.0,2159.309,2144.7095654222226,4021.3259999999964,2173.413,7660,3664
binom,3.0,5,1,0.975,9,9.0,2169.928249999999,2150.159792777775,4042.878651515147,2187.5795249999983,2814,56
binom,3.0,5,1,0.99,0,9.0,2442.049,2439.0110666666665,4351.236596666664,2486.9024799999997,5249,6708
binom,3.0,5,1,0.99,1,9.0,2590.735,2588.992163111111,4553.553999999996,2612.246,1148,5979
binom,3.0,5,1,0.99,2,9.0,2520.715,2520.123343066666,4458.0723030303,2539.494,8373,3157
binom,3.0,5,1,0.99,3,9.0,2453.5369999999994,2450.9900556,4365.629336363634,2473.625199999999,81,3501
binom,3.0,5,1,0.99,4,9.0,2598.187,2596.71192,4589.127848484846,2608.443,5002,1947
binom,3.0,5,1,0.99,5,9.0,2507.3369999999995,2506.4515011111107,4476.642314545453,2518.3872499999993,7660,3664
binom,3.0,5,1,0.99,6,9.0,2524.5852999999997,2520.364279999999,4489.58101454545,2536.2448999999992,2814,56
binom,3.0,5,1,0.99,7,9.0,2442.049,2439.0110666666665,4351.236596666664,2486.9024799999997,5249,6708
binom,3.0,5,1,0.99,8,9.0,2590.735,2588.992163111111,4553.553999999996,2612.246,1148,5979
binom,3.0,5,1,0.99,9,9.0,2520.715,2520.123343066666,4458.0723030303,2539.494,8373,3157
binom,3.0,5,2,0.95,0,9.0,2008.48,2012.0582421999998,2925.418878787876,2000.4860000000003,81,3501
binom,3.0,5,2,0.95,1,9.0,2046.277,2048.174048,2998.837636363634,2041.13356,5002,1947
binom,3.0,5,2,0.95,2,9.0,2001.1239999999996,2000.9466658666665,2913.3200757575732,1985.5411200000005,7660,3664
binom,3.0,5,2,0.95,3,9.0,1968.2939999999996,1967.4746241666664,2838.1467272727245,1947.5786799999996,2814,56
binom,3.0,5,2,0.95,4,9.0,1996.561,1997.0587600000001,2906.087969696967,1989.70128,5249,6708
binom,3.0,5,2,0.95,5,9.0,2050.9499999999994,2055.0267322666664,2988.955454545451,2043.4970159999993,1148,5979
binom,3.0,5,2,0.95,6,9.0,1999.825499999998,2002.8464507666636,2910.686863636357,2000.465049999998,8373,3157
binom,3.0,5,2,0.95,7,9.0,2008.48,2012.0582421999998,2925.418878787876,2000.4860000000003,81,3501
binom,3.0,5,2,0.95,8,9.0,2046.277,2048.174048,2998.837636363634,2041.13356,5002,1947
binom,3.0,5,2,0.95,9,9.0,2001.1239999999996,2000.9466658666665,2913.3200757575732,1985.5411200000005,7660,3664
binom,3.0,5,2,0.975,0,9.0,2169.928249999999,2171.17767333333,3180.1365757575713,2166.0954749999987,2814,56
binom,3.0,5,2,0.975,1,9.0,2222.985249999999,2226.381764999997,3250.836636363632,2222.030824999999,5249,6708
binom,3.0,5,2,0.975,2,9.0,2225.6432499999983,2230.5893211333305,3249.6921060606014,2224.0328249999984,1148,5979
binom,3.0,5,2,0.975,3,9.0,2224.977,2230.6910473,3245.5361515151485,2229.20196,8373,3157
binom,3.0,5,2,0.975,4,9.0,2235.008750000001,2239.9580854,3263.6027803030274,2233.882750000001,81,3501
binom,3.0,5,2,0.975,5,9.0,2292.645750000001,2296.3280052000005,3340.0136590909065,2292.861890000001,5002,1947
binom,3.0,5,2,0.975,6,9.0,2159.309,2162.8987136,3167.7956363636335,2153.96804,7660,3664
binom,3.0,5,2,0.975,7,9.0,2169.928249999999,2171.17767333333,3180.1365757575713,2166.0954749999987,2814,56
binom,3.0,5,2,0.975,8,9.0,2222.985249999999,2226.381764999997,3250.836636363632,2222.030824999999,5249,6708
binom,3.0,5,2,0.975,9,9.0,2225.6432499999983,2230.5893211333305,3249.6921060606014,2224.0328249999984,1148,5979
binom,3.0,5,2,0.99,0,9.0,2520.715,2525.306255133333,3599.2044545454523,2523.335,8373,3157
binom,3.0,5,2,0.99,1,9.0,2453.5369999999994,2458.423519899999,3521.309999999997,2454.2094905999993,81,3501
binom,3.0,5,2,0.99,2,9.0,2598.187,2602.024104,3695.2249090909063,2598.2397,5002,1947
binom,3.0,5,2,0.99,3,9.0,2507.3369999999995,2512.082921999999,3608.1823030303,2506.94508,7660,3664
